NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
-24.0
-34.0
-19.0
-19.0
-17.0
-32.0
-44.0
-42.0
-45.0
-40.0
-36.0
-33.0
-32.0
-27.0
-25.0
-21.0
-17.0
-14.0
-12.0
-10.0
-12.0
-11.0
-17.0
-15.0
-11.0
-9.0
-20.0
-24.0
-19.0
-32.0
-33.0
-43.0
-54.0
-50.0
-40.0
-37.0
-39.0
-39.0
-38.0
-37.0
-29.0
-27.0
-25.0
-18.0
-16.0
-17.0
-15.0
-12.0
-13.0
-12.0
-17.0
-15.0
-14.0
-16.0
-17.0
-15.0
-12.0
-14.0
-14.0
-14.0
-12.0
-13.0
-16.0
-16.0
-13.0
-13.0
-17.0
-10.0
-11.0
-12.0
-16.0
-20.0
-16.0
-7.0
-6.0
-6.0
-4.0
-3.0
-2.0
2.0
5.0
6.0
7.0
5.0
2.0
-2.0
-5.0
-8.0
-8.0
-8.0
-7.0
-3.0
-4.0
0.0
-4.0
-7.0
-4.0
0.0
0.0
2.0
4.0
4.0
6.0
7.0
7.0
5.0
5.0
5.0
0.0
-6.0
-1.0
-3.0
-3.0
0.0
1.0
1.0
3.0
3.0
8.0
7.0
7.0
10.0
12.0
16.0
13.0
4.0
-4.0
-20.0
-21.0
-9.0
-4.0
-3.0
-3.0
-2.0
-2.0
-1.0
1.0
4.0
3.0
2.0
-3.0
-6.0
1.0
5.0
3.0
-1.0
-2.0
-6.0
-9.0
-17.0
-16.0
-14.0
-10.0
-10.0
-11.0
-10.0
-7.0
1.0
0.0
-1.0
2.0
-2.0
-3.0
-4.0
-9.0
-14.0
-13.0
-9.0
-6.0
-3.0
-4.0
-3.0
-4.0
-2.0
3.0
4.0
1.0
3.0
1.0
-6.0
-10.0
-5.0
-11.0
-8.0
-5.0
-8.0
-10.0
-7.0
-5.0
-3.0
-2.0
-3.0
-8.0
-12.0
-11.0
-12.0
-9.0
-7.0
-7.0
-7.0
-8.0
-5.0
-2.0
0.0
2.0
4.0
1.0
2.0
2.0
2.0
5.0
8.0
7.0
7.0
6.0
8.0
10.0
7.0
5.0
5.0
5.0
5.0
8.0
10.0
11.0
7.0
5.0
8.0
7.0
7.0
6.0
5.0
5.0
6.0
5.0
3.0
5.0
6.0
7.0
6.0
5.0
5.0
4.0
4.0
6.0
15.0
16.0
18.0
11.0
12.0
13.0
13.0
5.0
2.0
-2.0
-3.0
0.0
-1.0
-5.0
-8.0
-8.0
-5.0
-5.0
-3.0
-4.0
-2.0
2.0
1.0
0.0
3.0
-1.0
-11.0
-14.0
-13.0
-7.0
-8.0
-4.0
-4.0
-5.0
-1.0
3.0
3.0
2.0
4.0
3.0
0.0
-3.0
-4.0
-3.0
-1.0
1.0
7.0
9.0
11.0
12.0
11.0
9.0
9.0
9.0
10.0
8.0
-3.0
-9.0
0.0
5.0
2.0
-3.0
-3.0
1.0
1.0
3.0
1.0
-1.0
0.0
-2.0
-2.0
-3.0
-6.0
-2.0
3.0
2.0
3.0
7.0
7.0
7.0
9.0
12.0
15.0
15.0
15.0
14.0
14.0
10.0
8.0
5.0
0.0
0.0
-1.0
-1.0
-1.0
0.0
0.0
2.0
2.0
3.0
4.0
4.0
5.0
5.0
10.0
12.0
16.0
12.0
12.0
14.0
12.0
9.0
4.0
4.0
9.0
15.0
21.0
26.0
22.0
19.0
26.0
12.0
2.0
8.0
15.0
23.0
29.0
28.0
24.0
19.0
24.0
29.0
29.0
26.0
28.0
22.0
20.0
17.0
15.0
15.0
14.0
13.0
13.0
24.0
56.0
37.0
-6.0
-43.0
-73.0
-63.0
-44.0
-44.0
-62.0
-82.0
-106.0
-131.0
-150.0
-143.0
-165.0
-171.0
-187.0
-223.0
-214.0
-189.0
-178.0
-162.0
-144.0
-136.0
-125.0
-121.0
-112.0
-112.0
-106.0
-99.0
-89.0
-86.0
-78.0
-76.0
-79.0
-74.0
-70.0
-77.0
-83.0
-83.0
-83.0
-83.0
-81.0
-88.0
-83.0
-75.0
-69.0
-73.0
-73.0
-70.0
-61.0
-60.0
-65.0
-63.0
-66.0
-67.0
-71.0
-72.0
-68.0
-61.0
-60.0
-60.0
-58.0
-59.0
-58.0
-54.0
-58.0
-64.0
-69.0
-63.0
-56.0
-53.0
-53.0
-58.0
-56.0
-52.0
-50.0
-50.0
-55.0
-48.0
-44.0
-44.0
-44.0
-50.0
-54.0
-53.0
-48.0
-47.0
-45.0
-46.0
-54.0
-58.0
-53.0
-53.0
-45.0
-35.0
-34.0
-37.0
-32.0
-34.0
-33.0
-38.0
-38.0
-35.0
-31.0
-33.0
-34.0
-33.0
-31.0
-33.0
-32.0
-35.0
-28.0
-32.0
-29.0
-27.0
-30.0
-25.0
-21.0
-27.0
-31.0
-32.0
-43.0
-38.0
-38.0
-33.0
-23.0
-31.0
-36.0
-43.0
-39.0
-37.0
-39.0
-42.0
-39.0
-35.0
-35.0
-33.0
-32.0
-28.0
-32.0
-35.0
-34.0
-37.0
-34.0
-31.0
-32.0
-35.0
-33.0
-34.0
-32.0
-24.0
-22.0
-20.0
-25.0
-26.0
-23.0
-24.0
-25.0
-29.0
-38.0
-36.0
-35.0
-36.0
-36.0
-33.0
-28.0
-21.0
-21.0
-19.0
-15.0
-17.0
-17.0
-13.0
-20.0
-21.0
-16.0
-16.0
-14.0
-20.0
-21.0
-20.0
-20.0
-16.0
-18.0
-23.0
-23.0
-18.0
-18.0
-24.0
-20.0
-19.0
-21.0
-19.0
-18.0
-19.0
-17.0
-4.0
-3.0
7.0
8.0
9.0
1.0
-9.0
-4.0
-6.0
-9.0
-16.0
-21.0
-22.0
-20.0
-17.0
-13.0
-13.0
-10.0
-9.0
-12.0
-13.0
-7.0
-5.0
-3.0
-2.0
1.0
2.0
0.0
1.0
-4.0
-7.0
-7.0
-10.0
-8.0
-15.0
-19.0
-20.0
-17.0
-17.0
-16.0
-14.0
-14.0
-11.0
-16.0
-20.0
-15.0
-10.0
-15.0
-10.0
-11.0
-11.0
-10.0
-17.0
-18.0
-13.0
-10.0
-11.0
-11.0
